#SUBMITTED ID	FBID_KEY	CLASSICAL_ALLELES	GENE_MODEL_STATUS	SPECIES	SYMBOL
l(2)43Ba	FBgn0004122	l(2)43Ba[1] <newline> l(2)43Ba[2] <newline> l(2)43Ba[3] <newline> l(2)43Ba[4] <newline> l(2)43Ba[5] <newline> l(2)43Ba[6] <newline> l(2)43Ba[7] <newline> l(2)43Ba[8]	Unannotated	melanogaster	l(2)43Ba
l(2)43Bb	FBgn0004123	l(2)43Bb[04614a] <newline> l(2)43Bb[1] <newline> l(2)43Bb[2] <newline> l(2)43Bb[3] <newline> l(2)43Bb[4] <newline> l(2)43Bb[5] <newline> l(2)43Bb[7]	Unannotated	melanogaster	l(2)43Bb
l(2)43Bd	FBgn0004125	l(2)43Bd[1] <newline> l(2)43Bd[2] <newline> l(2)43Bd[3] <newline> l(2)43Bd[4] <newline> l(2)43Bd[5] <newline> l(2)43Bd[6] <newline> l(2)43Bd[k13522]	Unannotated	melanogaster	l(2)43Bd
l(2)43Cb	FBgn0004128	l(2)43Cb[1]	Unannotated	melanogaster	l(2)43Cb
l(2)43Cc	FBgn0004129	l(2)43Cc[1] <newline> l(2)43Cc[2] <newline> l(2)43Cc[3] <newline> l(2)43Cc[4]	Unannotated	melanogaster	l(2)43Cc
l(2)43Da	FBgn0004130	l(2)43Da[1] <newline> l(2)43Da[2]	Unannotated	melanogaster	l(2)43Da
l(2)43Db	FBgn0004131	l(2)43Db[1]	Unannotated	melanogaster	l(2)43Db
l(2)43Ef	FBgn0004137	l(2)43Ef[1]	Unannotated	melanogaster	l(2)43Ef
l(2)43Eg	FBgn0004138	l(2)43Eg[1]	Unannotated	melanogaster	l(2)43Eg
l(2)43Eh	FBgn0004139	l(2)43Eh[1]	Unannotated	melanogaster	l(2)43Eh
l(2)44A	FBgn0027651	l(2)44A[44A]	Unannotated	melanogaster	l(2)44A
l(2)44CDa	FBgn0063424	l(2)44CDa[1] <newline> l(2)44CDa[2] <newline> l(2)44CDa[3] <newline> l(2)44CDa[4]	Unannotated	melanogaster	l(2)44CDa
l(2)44Da	FBgn0041140	l(2)44Da[1] <newline> l(2)44Da[2] <newline> l(2)44Da[3]	Unannotated	melanogaster	l(2)44Da
l(2)44Dc	FBgn0041139	l(2)44Dc[1]	Unannotated	melanogaster	l(2)44Dc
l(2)44Dd	FBgn0041138	l(2)44Dd[1]	Unannotated	melanogaster	l(2)44Dd
l(2)44Ea	FBgn0041137	l(2)44Ea[1] <newline> l(2)44Ea[2] <newline> l(2)44Ea[3]	Unannotated	melanogaster	l(2)44Ea
l(2)44Fa	FBgn0015466	l(2)44Fa[1] <newline> l(2)44Fa[10] <newline> l(2)44Fa[11] <newline> l(2)44Fa[12] <newline> l(2)44Fa[13] <newline> l(2)44Fa[14] <newline> l(2)44Fa[15] <newline> l(2)44Fa[16] <newline> l(2)44Fa[17] <newline> l(2)44Fa[2] <newline> l(2)44Fa[4] <newline> l(2)44Fa[5] <newline> l(2)44Fa[6] <newline> l(2)44Fa[7] <newline> l(2)44Fa[8] <newline> l(2)44Fa[9]	Unannotated	melanogaster	l(2)44Fa
l(2)44Fb	FBgn0015467	l(2)44Fb[1] <newline> l(2)44Fb[2]	Unannotated	melanogaster	l(2)44Fb
l(2)44Fc	FBgn0015468	l(2)44Fc[1] <newline> l(2)44Fc[2] <newline> l(2)44Fc[3] <newline> l(2)44Fc[50] <newline> l(2)44Fc[unspecified]	Unannotated	melanogaster	l(2)44Fc
l(2)44Fe	FBgn0015470	l(2)44Fe[1] <newline> l(2)44Fe[10] <newline> l(2)44Fe[11] <newline> l(2)44Fe[12] <newline> l(2)44Fe[2] <newline> l(2)44Fe[3] <newline> l(2)44Fe[4] <newline> l(2)44Fe[5] <newline> l(2)44Fe[6] <newline> l(2)44Fe[7] <newline> l(2)44Fe[8] <newline> l(2)44Fe[9]	Unannotated	melanogaster	l(2)44Fe
l(2)44Ff	FBgn0041136	l(2)44Ff[1] <newline> l(2)44Ff[2] <newline> l(2)44Ff[3] <newline> l(2)44Ff[4] <newline> l(2)44Ff[5] <newline> l(2)44Ff[6] <newline> l(2)44Ff[7]	Unannotated	melanogaster	l(2)44Ff
l(2)44Fg	FBgn0041135	l(2)44Fg[2] <newline> l(2)44Fg[3] <newline> l(2)44Fg[4] <newline> l(2)44Fg[5] <newline> l(2)44Fg[6] <newline> l(2)44Fg[7]	Unannotated	melanogaster	l(2)44Fg
l(2)44Fi	FBgn0041133	l(2)44Fi[1]	Unannotated	melanogaster	l(2)44Fi
l(2)44Fj	FBgn0041132	l(2)44Fj[2]	Unannotated	melanogaster	l(2)44Fj
l(2)44Fk	FBgn0041743	l(2)44Fk[ZS1.3]	Unannotated	melanogaster	l(2)44Fk
l(2)44Fl	FBgn0061504	l(2)44Fl[1] <newline> l(2)44Fl[2] <newline> l(2)44Fl[3] <newline> l(2)44Fl[4] <newline> l(2)44Fl[5] <newline> l(2)44Fl[6] <newline> l(2)44Fl[7] <newline> l(2)44Fl[8]	Unannotated	melanogaster	l(2)44Fl
l(2)44Fm	FBgn0061503	l(2)44Fm[1] <newline> l(2)44Fm[2] <newline> l(2)44Fm[3]	Unannotated	melanogaster	l(2)44Fm
l(2)44Fn	FBgn0061502	l(2)44Fn[1] <newline> l(2)44Fn[10] <newline> l(2)44Fn[2] <newline> l(2)44Fn[3] <newline> l(2)44Fn[4] <newline> l(2)44Fn[5] <newline> l(2)44Fn[6] <newline> l(2)44Fn[7] <newline> l(2)44Fn[8] <newline> l(2)44Fn[9]	Unannotated	melanogaster	l(2)44Fn
l(2)44Fo	FBgn0061501	l(2)44Fo[1] <newline> l(2)44Fo[2] <newline> l(2)44Fo[3]	Unannotated	melanogaster	l(2)44Fo
l(2)44Fp	FBgn0061500	l(2)44Fp[2] <newline> l(2)44Fp[3] <newline> l(2)44Fp[4] <newline> l(2)44Fp[5] <newline> l(2)44Fp[6] <newline> l(2)44Fp[7] <newline> l(2)44Fp[8] <newline> l(2)44Fp[9]	Unannotated	melanogaster	l(2)44Fp
l(2)44Fq	FBgn0041742	l(2)44Fq[ZH1.3]	Unannotated	melanogaster	l(2)44Fq
l(2)44Fr	FBgn0041741	l(2)44Fr[ZG1.5]	Unannotated	melanogaster	l(2)44Fr
l(2)45ABa	FBgn0015471	l(2)45ABa[1] <newline> l(2)45ABa[2] <newline> l(2)45ABa[3] <newline> l(2)45ABa[4] <newline> l(2)45ABa[5]	Unannotated	melanogaster	l(2)45ABa
l(2)45ABb	FBgn0015472	l(2)45ABb[1] <newline> l(2)45ABb[2]	Unannotated	melanogaster	l(2)45ABb
l(2)45Aa	FBgn0015473	l(2)45Aa[1] <newline> l(2)45Aa[2] <newline> l(2)45Aa[3]	Unannotated	melanogaster	l(2)45Aa
l(2)45Ab	FBgn0015474	l(2)45Ab[1] <newline> l(2)45Ab[2] <newline> l(2)45Ab[3]	Unannotated	melanogaster	l(2)45Ab
l(2)45Ac	FBgn0015475	l(2)45Ac[1]	Unannotated	melanogaster	l(2)45Ac
l(2)45Ae	FBgn0041131	l(2)45Ae[1] <newline> l(2)45Ae[2]	Unannotated	melanogaster	l(2)45Ae
l(2)45Af	FBgn0041130	l(2)45Af[1]	Unannotated	melanogaster	l(2)45Af
l(2)45Ag	FBgn0041129	l(2)45Ag[1] <newline> l(2)45Ag[2] <newline> l(2)45Ag[3]	Unannotated	melanogaster	l(2)45Ag
l(2)45Ah	FBgn0041128	l(2)45Ah[1] <newline> l(2)45Ah[2] <newline> l(2)45Ah[3]	Unannotated	melanogaster	l(2)45Ah
l(2)45Ai	FBgn0022276	l(2)45Ai[1] <newline> l(2)45Ai[k00116] <newline> l(2)45Ai[k00413]	Unannotated	melanogaster	l(2)45Ai
l(2)45Aj	FBgn0041127	l(2)45Aj[1] <newline> l(2)45Aj[2] <newline> l(2)45Aj[3]	Unannotated	melanogaster	l(2)45Aj
l(2)45Ak	FBgn0041126	l(2)45Ak[1]	Unannotated	melanogaster	l(2)45Ak
l(2)45Al	FBgn0041125	l(2)45Al[1] <newline> l(2)45Al[2]	Unannotated	melanogaster	l(2)45Al
l(2)45Am	FBgn0041124	l(2)45Am[1]	Unannotated	melanogaster	l(2)45Am
l(2)45An	FBgn0061499	l(2)45An[1]	Unannotated	melanogaster	l(2)45An
l(2)45Ao	FBgn0061498	l(2)45Ao[1] <newline> l(2)45Ao[2] <newline> l(2)45Ao[3]	Unannotated	melanogaster	l(2)45Ao
l(2)45Ap	FBgn0061497	l(2)45Ap[1] <newline> l(2)45Ap[2] <newline> l(2)45Ap[3] <newline> l(2)45Ap[4]	Unannotated	melanogaster	l(2)45Ap
l(2)45Aq	FBgn0061496	l(2)45Aq[1]	Unannotated	melanogaster	l(2)45Aq
l(2)45Ar	FBgn0063423	l(2)45Ar[1] <newline> l(2)45Ar[2]	Unannotated	melanogaster	l(2)45Ar
l(2)45As	FBgn0061495	l(2)45As[1]	Unannotated	melanogaster	l(2)45As
l(2)45Bb	FBgn0015478	l(2)45Bb[1] <newline> l(2)45Bb[2] <newline> l(2)45Bb[D3] <newline> l(2)45Bb[D4] <newline> l(2)45Bb[D5] <newline> l(2)45Bb[D6] <newline> l(2)45Bb[D7]	Unannotated	melanogaster	l(2)45Bb
l(2)45Bc	FBgn0022166	l(2)45Bc[1] <newline> l(2)45Bc[2] <newline> l(2)45Bc[3] <newline> l(2)45Bc[4] <newline> l(2)45Bc[5] <newline> l(2)45Bc[k05611a]	Unannotated	melanogaster	l(2)45Bc
l(2)45Bd	FBgn0041123	l(2)45Bd[1] <newline> l(2)45Bd[2] <newline> l(2)45Bd[3]	Unannotated	melanogaster	l(2)45Bd
l(2)45Be	FBgn0041122	l(2)45Be[1] <newline> l(2)45Be[2]	Unannotated	melanogaster	l(2)45Be
l(2)45Bf	FBgn0041121	l(2)45Bf[unspecified]	Unannotated	melanogaster	l(2)45Bf
l(2)45CDa	FBgn0065971	l(2)45CDa[EMS25] <newline> l(2)45CDa[EMS3]	Unannotated	melanogaster	l(2)45CDa
l(2)45Cb	FBgn0015481	l(2)45Cb[1] <newline> l(2)45Cb[2] <newline> l(2)45Cb[3]	Unannotated	melanogaster	l(2)45Cb
l(2)45Da	FBgn0065970	l(2)45Da[EMS39] <newline> l(2)45Da[EMS74] <newline> l(2)45Da[EMS9]	Unannotated	melanogaster	l(2)45Da
l(2)46CDa	FBgn0069207	l(2)46CDa[80-3] <newline> l(2)46CDa[87-13]	Unannotated	melanogaster	l(2)46CDa
l(2)46CFn	FBgn0019714	l(2)46CFn[19-22]	Unannotated	melanogaster	l(2)46CFn
l(2)46Ca	FBgn0014980	l(2)46Ca[1081] <newline> l(2)46Ca[1104] <newline> l(2)46Ca[1565] <newline> l(2)46Ca[2482] <newline> l(2)46Ca[2737] <newline> l(2)46Ca[2757] <newline> l(2)46Ca[37]	Unannotated	melanogaster	l(2)46Ca
l(2)46Cb	FBgn0014981	l(2)46Cb[1120] <newline> l(2)46Cb[13] <newline> l(2)46Cb[1313] <newline> l(2)46Cb[164] <newline> l(2)46Cb[2689] <newline> l(2)46Cb[2845] <newline> l(2)46Cb[336] <newline> l(2)46Cb[341] <newline> l(2)46Cb[430] <newline> l(2)46Cb[83] <newline> l(2)46Cb[N21]	Unannotated	melanogaster	l(2)46Cb
l(2)46Cd	FBgn0014983	l(2)46Cd[433]	Unannotated	melanogaster	l(2)46Cd
l(2)46Ci	FBgn0015485	l(2)46Ci[17-5] <newline> l(2)46Ci[7-5]	Unannotated	melanogaster	l(2)46Ci
l(2)46Cj	FBgn0015486	l(2)46Cj[20-10]	Unannotated	melanogaster	l(2)46Cj
l(2)46Ck	FBgn0028264	l(2)46Ck[26-19] <newline> l(2)46Ck[54-7] <newline> l(2)46Ck[unspecified]	Unannotated	melanogaster	l(2)46Ck
l(2)46Cl	FBgn0015488	l(2)46Cl[68-11]	Unannotated	melanogaster	l(2)46Cl
l(2)46Cm	FBgn0015489	l(2)46Cm[78-10]	Unannotated	melanogaster	l(2)46Cm
l(2)46Cn	FBgn0015490	l(2)46Cn[97-16]	Unannotated	melanogaster	l(2)46Cn
l(2)46Co	FBgn0015961	l(2)46Co[191]	Unannotated	melanogaster	l(2)46Co
l(2)46Cp	FBgn0015962	l(2)46Cp[235]	Unannotated	melanogaster	l(2)46Cp
l(2)46DEa	FBgn0015963	l(2)46DEa[1] <newline> l(2)46DEa[121] <newline> l(2)46DEa[148] <newline> l(2)46DEa[194] <newline> l(2)46DEa[240]	Unannotated	melanogaster	l(2)46DEa
l(2)46DEb	FBgn0015964	l(2)46DEb[9]	Unannotated	melanogaster	l(2)46DEb
l(2)46DEc	FBgn0015965	l(2)46DEc[17] <newline> l(2)46DEc[25] <newline> l(2)46DEc[260] <newline> l(2)46DEc[275] <newline> l(2)46DEc[299] <newline> l(2)46DEc[300] <newline> l(2)46DEc[320] <newline> l(2)46DEc[330] <newline> l(2)46DEc[470] <newline> l(2)46DEc[51] <newline> l(2)46DEc[58] <newline> l(2)46DEc[77]	Unannotated	melanogaster	l(2)46DEc
l(2)46DEd	FBgn0015966	l(2)46DEd[266]	Unannotated	melanogaster	l(2)46DEd
l(2)46Da	FBgn0014985	l(2)46Da[21]	Unannotated	melanogaster	l(2)46Da
l(2)46Db	FBgn0014986	l(2)46Db[26]	Unannotated	melanogaster	l(2)46Db
l(2)46Dc	FBgn0014987	l(2)46Dc[34]	Unannotated	melanogaster	l(2)46Dc
l(2)46Dd	FBgn0014988	l(2)46Dd[171] <newline> l(2)46Dd[258] <newline> l(2)46Dd[2957]	Unannotated	melanogaster	l(2)46Dd
l(2)46De	FBgn0014989	l(2)46De[382]	Unannotated	melanogaster	l(2)46De
l(2)46Df	FBgn0014990	l(2)46Df[2761] <newline> l(2)46Df[699]	Unannotated	melanogaster	l(2)46Df
l(2)46Dg	FBgn0014991	l(2)46Dg[2891] <newline> l(2)46Dg[987]	Unannotated	melanogaster	l(2)46Dg
l(2)46Di	FBgn0069205	l(2)46Di[22-40] <newline> l(2)46Di[58-3] <newline> l(2)46Di[unspecified]	Unannotated	melanogaster	l(2)46Di
l(2)46Dj	FBgn0069204	l(2)46Dj[90-17]	Unannotated	melanogaster	l(2)46Dj
l(2)46Ea	FBgn0023042	l(2)46Ea[24-15]	Unannotated	melanogaster	l(2)46Ea
l(2)46Ed	FBgn0023039	l(2)46Ed[08601] <newline> l(2)46Ed[14-39] <newline> l(2)46Ed[71-73] <newline> l(2)46Ed[k16104] <newline> l(2)46Ed[unspecified]	Unannotated	melanogaster	l(2)46Ed
l(2)46Eg	FBgn0023036	l(2)46Eg[52-8] <newline> l(2)46Eg[79-39] <newline> l(2)46Eg[unspecified]	Unannotated	melanogaster	l(2)46Eg
l(2)46Eh	FBgn0023035	l(2)46Eh[29-26]	Unannotated	melanogaster	l(2)46Eh
l(2)46Ei	FBgn0023034	l(2)46Ei[62-8]	Unannotated	melanogaster	l(2)46Ei
l(2)46Ej	FBgn0023033	l(2)46Ej[8-8] <newline> l(2)46Ej[9-8] <newline> l(2)46Ej[unspecified]	Unannotated	melanogaster	l(2)46Ej
l(2)46F4	FBgn0026651	l(2)46F4[46F4]	Unannotated	melanogaster	l(2)46F4
l(2)46Fa	FBgn0069203	l(2)46Fa[31-15]	Unannotated	melanogaster	l(2)46Fa
l(2)46Fb	FBgn0069202	l(2)46Fb[10-5] <newline> l(2)46Fb[14-35] <newline> l(2)46Fb[15-4] <newline> l(2)46Fb[19-51] <newline> l(2)46Fb[21-22] <newline> l(2)46Fb[21-25] <newline> l(2)46Fb[21-30] <newline> l(2)46Fb[29-15] <newline> l(2)46Fb[29-42] <newline> l(2)46Fb[6-6] <newline> l(2)46Fb[8-1] <newline> l(2)46Fb[8-4] <newline> l(2)46Fb[80-30] <newline> l(2)46Fb[83-21] <newline> l(2)46Fb[9-24] <newline> l(2)46Fb[unspecified]	Unannotated	melanogaster	l(2)46Fb
l(2)47A3	FBgn0262648	l(2)47A3[BM23]	Unannotated	melanogaster	l(2)47A3
l(2)47A7	FBgn0262649	l(2)47A7[TH13] <newline> l(2)47A7[TH27]	Unannotated	melanogaster	l(2)47A7
l(2)47A9-5	FBgn0262650	l(2)47A9-5[BM183] <newline> l(2)47A9-5[TH22] <newline> l(2)47A9-5[TH24] <newline> l(2)47A9-5[TH32]	Unannotated	melanogaster	l(2)47A9-5
l(2)47A9-6	FBgn0262651	l(2)47A9-6[BM176] <newline> l(2)47A9-6[BM212] <newline> l(2)47A9-6[TH53] <newline> l(2)47A9-6[TH65] <newline> l(2)47A9-6[TH72]	Unannotated	melanogaster	l(2)47A9-6
l(2)47Aa	FBgn0014992	l(2)47Aa[1]	Unannotated	melanogaster	l(2)47Aa
l(2)49Dc	FBgn0002070	l(2)49Dc[1] <newline> l(2)49Dc[12-15] <newline> l(2)49Dc[16-26] <newline> l(2)49Dc[2] <newline> l(2)49Dc[3] <newline> l(2)49Dc[4]	Unannotated	melanogaster	l(2)49Dc
l(2)49Fa	FBgn0002072	l(2)49Fa[1] <newline> l(2)49Fa[10] <newline> l(2)49Fa[2] <newline> l(2)49Fa[3] <newline> l(2)49Fa[4] <newline> l(2)49Fa[5] <newline> l(2)49Fa[6] <newline> l(2)49Fa[7] <newline> l(2)49Fa[8] <newline> l(2)49Fa[9]	Unannotated	melanogaster	l(2)49Fa
l(2)49Fb	FBgn0002073	l(2)49Fb[2] <newline> l(2)49Fb[3] <newline> l(2)49Fb[5]	Unannotated	melanogaster	l(2)49Fb
l(2)49Fg	FBgn0002078	l(2)49Fg[1]	Unannotated	melanogaster	l(2)49Fg
l(2)49Fh	FBgn0002079	l(2)49Fh[1] <newline> l(2)49Fh[2]	Unannotated	melanogaster	l(2)49Fh
l(2)49Fi	FBgn0002080	l(2)49Fi[1]	Unannotated	melanogaster	l(2)49Fi
l(2)49Fm	FBgn0002084	l(2)49Fm[1] <newline> l(2)49Fm[2] <newline> l(2)49Fm[3]	Unannotated	melanogaster	l(2)49Fm
l(2)49Fn	FBgn0083083	l(2)49Fn[1] <newline> l(2)49Fn[P1]	Unannotated	melanogaster	l(2)49Fn
l(2)49Fo	FBgn0002085	l(2)49Fo[1] <newline> l(2)49Fo[2] <newline> l(2)49Fo[3]	Unannotated	melanogaster	l(2)49Fo
l(2)49Fp	FBgn0025162	l(2)49Fp[32]	Unannotated	melanogaster	l(2)49Fp
l(2)50B	FBgn0027650	l(2)50B[50B]	Unannotated	melanogaster	l(2)50B
l(2)50F7	FBgn0026650	l(2)50F7[50F7]	Unannotated	melanogaster	l(2)50F7
l(2)51Da	FBgn0004154	l(2)51Da[l17]	Unannotated	melanogaster	l(2)51Da
l(2)51Db	FBgn0004155	l(2)51Db[l11] <newline> l(2)51Db[l8] <newline> l(2)51Db[lD2]	Unannotated	melanogaster	l(2)51Db
l(2)51Dc	FBgn0004156	l(2)51Dc[lJ2]	Unannotated	melanogaster	l(2)51Dc
l(2)51Ea	FBgn0004158	l(2)51Ea[fs14] <newline> l(2)51Ea[l19] <newline> l(2)51Ea[l25] <newline> l(2)51Ea[l7] <newline> l(2)51Ea[lE2] <newline> l(2)51Ea[lE3] <newline> l(2)51Ea[lJ1] <newline> l(2)51Ea[lK4]	Unannotated	melanogaster	l(2)51Ea
l(2)51Eb	FBgn0004159	l(2)51Eb[l12] <newline> l(2)51Eb[l152] <newline> l(2)51Eb[lA] <newline> l(2)51Eb[lE1]	Unannotated	melanogaster	l(2)51Eb
l(2)51F	FBgn0004165	l(2)51F[lK5]	Unannotated	melanogaster	l(2)51F
l(2)51Fb	FBgn0027194	l(2)51Fb[4A]	Unannotated	melanogaster	l(2)51Fb
l(2)52AD	FBgn0004166	l(2)52AD[l16] <newline> l(2)52AD[l6]	Unannotated	melanogaster	l(2)52AD
l(2)52Da	FBgn0002086	l(2)52Da[1] <newline> l(2)52Da[2] <newline> l(2)52Da[3] <newline> l(2)52Da[4] <newline> l(2)52Da[5] <newline> l(2)52Da[6] <newline> l(2)52Da[7] <newline> l(2)52Da[8] <newline> l(2)52Da[9]	Unannotated	melanogaster	l(2)52Da
l(2)52Ea	FBgn0002087	l(2)52Ea[1] <newline> l(2)52Ea[2]	Unannotated	melanogaster	l(2)52Ea
l(2)52Fb	FBgn0024879	l(2)52Fb[D2.33]	Unannotated	melanogaster	l(2)52Fb
l(2)52Fc	FBgn0024878	l(2)52Fc[D8.13]	Unannotated	melanogaster	l(2)52Fc
l(2)52Fd	FBgn0024877	l(2)52Fd[E3.27]	Unannotated	melanogaster	l(2)52Fd
l(2)52Fe	FBgn0024876	l(2)52Fe[E6.17]	Unannotated	melanogaster	l(2)52Fe
l(2)53Da	FBgn0061155	l(2)53Da[k05207]	Unannotated	melanogaster	l(2)53Da
l(2)55BCa	FBgn0015968	l(2)55BCa[274-2]	Unannotated	melanogaster	l(2)55BCa
l(2)55Ca	FBgn0023432	l(2)55Ca[4-7B]	Unannotated	melanogaster	l(2)55Ca
l(2)55Da	FBgn0015969	l(2)55Da[411-1]	Unannotated	melanogaster	l(2)55Da
l(2)55Db	FBgn0015970	l(2)55Db[425-1]	Unannotated	melanogaster	l(2)55Db
l(2)55i	FBgn0002089	l(2)55i[1]	Unannotated	melanogaster	l(2)55i
l(2)56CDa	FBgn0027192	l(2)56CDa[20]	Unannotated	melanogaster	l(2)56CDa
l(2)56Da	FBgn0028263	l(2)56Da[GMroX1]	Unannotated	melanogaster	l(2)56Da
l(2)56Fb	FBgn0004701	l(2)56Fb[1]	Unannotated	melanogaster	l(2)56Fb
l(2)56Fd	FBgn0004702	l(2)56Fd[1]	Unannotated	melanogaster	l(2)56Fd
l(2)56Fe	FBgn0004703	l(2)56Fe[1]	Unannotated	melanogaster	l(2)56Fe
l(2)56Ff	FBgn0004704	l(2)56Ff[1]	Unannotated	melanogaster	l(2)56Ff
l(2)56Fg	FBgn0004705	l(2)56Fg[1]	Unannotated	melanogaster	l(2)56Fg
l(2)56a	FBgn0002090	l(2)56a[1]	Unannotated	melanogaster	l(2)56a
l(2)57Aa	FBgn0004147	l(2)57Aa[32]	Unannotated	melanogaster	l(2)57Aa
l(2)57Ab	FBgn0004148	l(2)57Ab[28] <newline> l(2)57Ab[29]	Unannotated	melanogaster	l(2)57Ab
l(2)57Ac	FBgn0004149	l(2)57Ac[12] <newline> l(2)57Ac[14] <newline> l(2)57Ac[15] <newline> l(2)57Ac[27] <newline> l(2)57Ac[4]	Unannotated	melanogaster	l(2)57Ac
l(2)57Ad	FBgn0004150	l(2)57Ad[16] <newline> l(2)57Ad[2] <newline> l(2)57Ad[21]	Unannotated	melanogaster	l(2)57Ad
l(2)57Ae	FBgn0004151	l(2)57Ae[1] <newline> l(2)57Ae[17] <newline> l(2)57Ae[18] <newline> l(2)57Ae[3] <newline> l(2)57Ae[6] <newline> l(2)57Ae[7] <newline> l(2)57Ae[8] <newline> l(2)57Ae[9]	Unannotated	melanogaster	l(2)57Ae
l(2)57Af	FBgn0004152	l(2)57Af[10] <newline> l(2)57Af[22] <newline> l(2)57Af[25] <newline> l(2)57Af[5]	Unannotated	melanogaster	l(2)57Af
l(2)57Ag	FBgn0004153	l(2)57Ag[11]	Unannotated	melanogaster	l(2)57Ag
l(2)57Ba	FBgn0002091	l(2)57Ba[1]	Unannotated	melanogaster	l(2)57Ba
l(2)57Bb	FBgn0002092	l(2)57Bb[1]	Unannotated	melanogaster	l(2)57Bb
l(2)57Bc	FBgn0002093	l(2)57Bc[1]	Unannotated	melanogaster	l(2)57Bc
l(2)57Bd	FBgn0002094	l(2)57Bd[1] <newline> l(2)57Bd[2]	Unannotated	melanogaster	l(2)57Bd
l(2)57Cb	FBgn0002096	l(2)57Cb[1] <newline> l(2)57Cb[2]	Unannotated	melanogaster	l(2)57Cb
l(2)57Cc	FBgn0002097	l(2)57Cc[1] <newline> l(2)57Cc[2] <newline> l(2)57Cc[3] <newline> l(2)57Cc[4] <newline> l(2)57Cc[5] <newline> l(2)57Cc[6] <newline> l(2)57Cc[7] <newline> l(2)57Cc[8] <newline> l(2)57Cc[9]	Unannotated	melanogaster	l(2)57Cc
l(2)57Cd	FBgn0002098	l(2)57Cd[1] <newline> l(2)57Cd[2]	Unannotated	melanogaster	l(2)57Cd
l(2)57Ce	FBgn0002099	l(2)57Ce[1] <newline> l(2)57Ce[2] <newline> l(2)57Ce[3] <newline> l(2)57Ce[4] <newline> l(2)57Ce[5] <newline> l(2)57Ce[6] <newline> l(2)57Ce[7] <newline> l(2)57Ce[8] <newline> l(2)57Ce[CDa-1] <newline> l(2)57Ce[CDa-2] <newline> l(2)57Ce[CDa-3] <newline> l(2)57Ce[CDa-4]	Unannotated	melanogaster	l(2)57Ce
l(2)57Da	FBgn0002100	l(2)57Da[1] <newline> l(2)57Da[2] <newline> l(2)57Da[CDb-1]	Unannotated	melanogaster	l(2)57Da
l(2)57Db	FBgn0002101	l(2)57Db[1] <newline> l(2)57Db[2] <newline> l(2)57Db[3] <newline> l(2)57Db[4] <newline> l(2)57Db[5] <newline> l(2)57Db[6] <newline> l(2)57Db[7] <newline> l(2)57Db[CDc-1]	Unannotated	melanogaster	l(2)57Db
l(2)57Dc	FBgn0002102	l(2)57Dc[1]	Unannotated	melanogaster	l(2)57Dc
l(2)57Dd	FBgn0002103	l(2)57Dd[1] <newline> l(2)57Dd[2] <newline> l(2)57Dd[3]	Unannotated	melanogaster	l(2)57Dd
l(2)57De	FBgn0002104	l(2)57De[1]	Unannotated	melanogaster	l(2)57De
l(2)57Df	FBgn0005532	l(2)57Df[1]	Unannotated	melanogaster	l(2)57Df
l(2)57Eb	FBgn0002105	l(2)57Eb[1] <newline> l(2)57Eb[2]	Unannotated	melanogaster	l(2)57Eb
l(2)57Ec	FBgn0002106	l(2)57Ec[1]	Unannotated	melanogaster	l(2)57Ec
l(2)59ABb	FBgn0025508	l(2)59ABb[02-03] <newline> l(2)59ABb[02-12] <newline> l(2)59ABb[06-10] <newline> l(2)59ABb[09-03] <newline> l(2)59ABb[29-09] <newline> l(2)59ABb[30-04] <newline> l(2)59ABb[30-11]	Unannotated	melanogaster	l(2)59ABb
l(2)60A-A	FBgn0027191	l(2)60A-A[P14-73] <newline> l(2)60A-A[P18-132]	Unannotated	melanogaster	l(2)60A-A
l(2)60A-B	FBgn0027190	l(2)60A-B[P14-200] <newline> l(2)60A-B[P17-30]	Unannotated	melanogaster	l(2)60A-B
l(2)60A-D	FBgn0027188	l(2)60A-D[2-198] <newline> l(2)60A-D[3-109]	Unannotated	melanogaster	l(2)60A-D
l(2)60A-E	FBgn0027187	l(2)60A-E[2-30] <newline> l(2)60A-E[3-106]	Unannotated	melanogaster	l(2)60A-E
l(2)60A-F	FBgn0027186	l(2)60A-F[unspecified]	Unannotated	melanogaster	l(2)60A-F
l(2)60A-H	FBgn0027185	l(2)60A-H[Ac-2] <newline> l(2)60A-H[Ad-2]	Unannotated	melanogaster	l(2)60A-H
l(2)60A-I	FBgn0027184	l(2)60A-I[Al-4] <newline> l(2)60A-I[Ax-3]	Unannotated	melanogaster	l(2)60A-I
l(2)60A-K	FBgn0027183	l(2)60A-K[P18-110] <newline> l(2)60A-K[P8-61]	Unannotated	melanogaster	l(2)60A-K
l(2)60A-L	FBgn0027182	l(2)60A-L[P4-111]	Unannotated	melanogaster	l(2)60A-L
l(2)60A-M	FBgn0027181	l(2)60A-M[unspecified]	Unannotated	melanogaster	l(2)60A-M
l(2)60A-N	FBgn0027180	l(2)60A-N[Ac-3] <newline> l(2)60A-N[ac5]	Unannotated	melanogaster	l(2)60A-N
l(2)60A-O	FBgn0027179	l(2)60A-O[3-184] <newline> l(2)60A-O[3-68]	Unannotated	melanogaster	l(2)60A-O
l(2)60Aa	FBgn0014248	l(2)60Aa[Aa]	Unannotated	melanogaster	l(2)60Aa
